"bank_id","species","common_name"
707,"Sander canadensis","Sauger"
887,"Sander canadensis","Sauger"
909,"Sander canadensis","Sauger"
5714,"Sander canadensis","Sauger"
1099,"Sander canadensis","Sauger"
3559,"Sander canadensis","Sauger"
706,"Sander canadensis","Sauger"
734,"Sander canadensis","Sauger"
735,"Sander canadensis","Sauger"
1202,"Sander canadensis","Sauger"
6765,"Sander canadensis","Sauger"
788,"Sander canadensis","Sauger"
6832,"Sander canadensis","Sauger"
5960,"Sander canadensis","Sauger"
6741,"Sander canadensis","Sauger"
5038,"Sander canadensis","Sauger"
6966,"Sander canadensis","Sauger"
6268,"Sander canadensis","Sauger"
5161,"Sander canadensis","Sauger"
6842,"Sander canadensis","Sauger"
6712,"Sander canadensis","Sauger"
5109,"Sander canadensis","Sauger"
6235,"Sander canadensis","Sauger"
6589,"Sander canadensis","Sauger"
6028,"Sander canadensis","Sauger"
6463,"Sander canadensis","Sauger"
5127,"Sander canadensis","Sauger"
5761,"Sander canadensis","Sauger"
4300,"Sander canadensis","Sauger"
806,"Sander canadensis","Sauger"
790,"Sander canadensis","Sauger"
7219,"Sander canadensis","Sauger"
789,"Sander canadensis","Sauger"
6930,"Sander vitreus","Walleye"
6903,"Sander vitreus","Walleye"
6925,"Sander vitreus","Walleye"
3645,"Sander vitreus","Walleye"
6900,"Sander vitreus","Walleye"
6437,"Sander vitreus","Walleye"
6909,"Sander vitreus","Walleye"
3171,"Sander vitreus","Walleye"
6869,"Sander vitreus","Walleye"
6912,"Sander vitreus","Walleye"
6913,"Sander vitreus","Walleye"
3107,"Sander vitreus","Walleye"
6776,"Sander vitreus","Walleye"
3004,"Sander vitreus","Walleye"
6929,"Sander vitreus","Walleye"
6926,"Sander vitreus","Walleye"
6907,"Sander vitreus","Walleye"
6906,"Sander vitreus","Walleye"
3106,"Sander vitreus","Walleye"
6904,"Sander vitreus","Walleye"
6921,"Sander vitreus","Walleye"
5310,"Sander vitreus","Walleye"
6928,"Sander vitreus","Walleye"
6943,"Sander vitreus","Walleye"
6905,"Sander vitreus","Walleye"
3173,"Sander vitreus","Walleye"
3172,"Sander vitreus","Walleye"
6901,"Sander vitreus","Walleye"
6914,"Sander vitreus","Walleye"
6918,"Sander vitreus","Walleye"
3105,"Sander vitreus","Walleye"
6931,"Sander vitreus","Walleye"
6911,"Sander vitreus","Walleye"
3267,"Sander vitreus","Walleye"
6945,"Sander vitreus","Walleye"
6899,"Sander vitreus","Walleye"
6917,"Sander vitreus","Walleye"
3175,"Sander vitreus","Walleye"
3174,"Sander vitreus","Walleye"
6908,"Sander vitreus","Walleye"
6910,"Sander vitreus","Walleye"
4309,"Sander vitreus","Walleye"
6915,"Sander vitreus","Walleye"
3009,"Sander vitreus","Walleye"
6932,"Sander vitreus","Walleye"
6933,"Sander vitreus","Walleye"
6919,"Sander vitreus","Walleye"
6924,"Sander vitreus","Walleye"
6944,"Sander vitreus","Walleye"
3646,"Sander vitreus","Walleye"
6898,"Sander vitreus","Walleye"
6895,"Sander vitreus","Walleye"
6897,"Sander vitreus","Walleye"
6916,"Sander vitreus","Walleye"
6896,"Sander vitreus","Walleye"
6920,"Sander vitreus","Walleye"
6887,"Sander vitreus","Walleye"
6922,"Sander vitreus","Walleye"
3108,"Sander vitreus","Walleye"
3103,"Sander vitreus","Walleye"
3110,"Sander vitreus","Walleye"
4308,"Sander vitreus","Walleye"
3158,"Sander vitreus","Walleye"
3003,"Sander vitreus","Walleye"
3068,"Sander vitreus","Walleye"
5577,"Sander vitreus","Walleye"
5307,"Sander vitreus","Walleye"
7022,"Sander vitreus","Walleye"
3154,"Sander vitreus","Walleye"
3311,"Sander vitreus","Walleye"
3069,"Sander vitreus","Walleye"
3153,"Sander vitreus","Walleye"
5576,"Sander vitreus","Walleye"
3155,"Sander vitreus","Walleye"
6885,"Sander vitreus","Walleye"
7247,"Sander vitreus","Walleye"
7248,"Sander vitreus","Walleye"
5696,"Sander vitreus","Walleye"
4346,"Sander vitreus","Walleye"
3408,"Sander vitreus","Walleye"
2593,"Sander vitreus","Walleye"
5142,"Sander vitreus","Walleye"
461,"Sander vitreus","Walleye"
1241,"Sander vitreus","Walleye"
943,"Sander vitreus","Walleye"
864,"Sander vitreus","Walleye"
866,"Sander vitreus","Walleye"
5118,"Sander vitreus","Walleye"
6047,"Sander vitreus","Walleye"
6036,"Sander vitreus","Walleye"
6479,"Sander vitreus","Walleye"
2966,"Sander vitreus","Walleye"
5151,"Sander vitreus","Walleye"
527,"Sander vitreus","Walleye"
5378,"Sander vitreus","Walleye"
489,"Sander vitreus","Walleye"
3002,"Sander vitreus","Walleye"
520,"Sander vitreus","Walleye"
5578,"Sander vitreus","Walleye"
1845,"Sander vitreus","Walleye"
1112,"Sander vitreus","Walleye"
1109,"Sander vitreus","Walleye"
1110,"Sander vitreus","Walleye"
6322,"Sander vitreus","Walleye"
1738,"Sander vitreus","Walleye"
4580,"Sander vitreus","Walleye"
2554,"Sander vitreus","Walleye"
2557,"Sander vitreus","Walleye"
1736,"Sander vitreus","Walleye"
1735,"Sander vitreus","Walleye"
1737,"Sander vitreus","Walleye"
5370,"Sander vitreus","Walleye"
6808,"Sander vitreus","Walleye"
1105,"Sander vitreus","Walleye"
4517,"Sander vitreus","Walleye"
872,"Sander vitreus","Walleye"
7031,"Sander vitreus","Walleye"
6956,"Sander vitreus","Walleye"
6957,"Sander vitreus","Walleye"
7221,"Sander vitreus","Walleye"
6691,"Sander vitreus","Walleye"
899,"Sander vitreus","Walleye"
6110,"Sander vitreus","Walleye"
1113,"Sander vitreus","Walleye"
4857,"Sander vitreus","Walleye"
4853,"Sander vitreus","Walleye"
7204,"Sander vitreus","Walleye"
6641,"Sander vitreus","Walleye"
7198,"Sander vitreus","Walleye"
6421,"Sander vitreus","Walleye"
4401,"Sander vitreus","Walleye"
3642,"Sander vitreus","Walleye"
5754,"Sander vitreus","Walleye"
4974,"Sander vitreus","Walleye"
5494,"Sander vitreus","Walleye"
4971,"Sander vitreus","Walleye"
5496,"Sander vitreus","Walleye"
4862,"Sander vitreus","Walleye"
4863,"Sander vitreus","Walleye"
4973,"Sander vitreus","Walleye"
5495,"Sander vitreus","Walleye"
4972,"Sander vitreus","Walleye"
4861,"Sander vitreus","Walleye"
4970,"Sander vitreus","Walleye"
5493,"Sander vitreus","Walleye"
2870,"Sander vitreus","Walleye"
2453,"Sander vitreus","Walleye"
6366,"Sander vitreus","Walleye"
3020,"Sander vitreus","Walleye"
4741,"Sander vitreus","Walleye"
4738,"Sander vitreus","Walleye"
3021,"Sander vitreus","Walleye"
3476,"Sander vitreus","Walleye"
4630,"Sander vitreus","Walleye"
5164,"Sander vitreus","Walleye"
5163,"Sander vitreus","Walleye"
5165,"Sander vitreus","Walleye"
858,"Sander vitreus","Walleye"
7183,"Sander vitreus","Walleye"
4453,"Sander vitreus","Walleye"
5936,"Sander vitreus","Walleye"
894,"Sander vitreus","Walleye"
2764,"Sander vitreus","Walleye"
6172,"Sander vitreus","Walleye"
2906,"Sander vitreus","Walleye"
5289,"Sander vitreus","Walleye"
3011,"Sander vitreus","Walleye"
2111,"Sander vitreus","Walleye"
6974,"Sander vitreus","Walleye"
463,"Sander vitreus","Walleye"
2560,"Sander vitreus","Walleye"
464,"Sander vitreus","Walleye"
4765,"Sander vitreus","Walleye"
4531,"Sander vitreus","Walleye"
4588,"Sander vitreus","Walleye"
6448,"Sander vitreus","Walleye"
2685,"Sander vitreus","Walleye"
5001,"Sander vitreus","Walleye"
3284,"Sander vitreus","Walleye"
1042,"Sander vitreus","Walleye"
4926,"Sander vitreus","Walleye"
4385,"Sander vitreus","Walleye"
2431,"Sander vitreus","Walleye"
4397,"Sander vitreus","Walleye"
5611,"Sander vitreus","Walleye"
1087,"Sander vitreus","Walleye"
6891,"Sander vitreus","Walleye"
1206,"Sander vitreus","Walleye"
7199,"Sander vitreus","Walleye"
925,"Sander vitreus","Walleye"
898,"Sander vitreus","Walleye"
3407,"Sander vitreus","Walleye"
6104,"Sander vitreus","Walleye"
1847,"Sander vitreus","Walleye"
3293,"Sander vitreus","Walleye"
2006,"Sander vitreus","Walleye"
6577,"Sander vitreus","Walleye"
6766,"Sander vitreus","Walleye"
6964,"Sander vitreus","Walleye"
6447,"Sander vitreus","Walleye"
942,"Sander vitreus","Walleye"
895,"Sander vitreus","Walleye"
6258,"Sander vitreus","Walleye"
524,"Sander vitreus","Walleye"
2448,"Sander vitreus","Walleye"
922,"Sander vitreus","Walleye"
5342,"Sander vitreus","Walleye"
2821,"Sander vitreus","Walleye"
2236,"Sander vitreus","Walleye"
5994,"Sander vitreus","Walleye"
6847,"Sander vitreus","Walleye"
7196,"Sander vitreus","Walleye"
513,"Sander vitreus","Walleye"
7195,"Sander vitreus","Walleye"
6730,"Sander vitreus","Walleye"
7302,"Sander vitreus","Walleye"
6226,"Sander vitreus","Walleye"
2677,"Sander vitreus","Walleye"
6986,"Sander vitreus","Walleye"
6720,"Sander vitreus","Walleye"
6156,"Sander vitreus","Walleye"
6201,"Sander vitreus","Walleye"
1094,"Sander vitreus","Walleye"
1123,"Sander vitreus","Walleye"
4936,"Sander vitreus","Walleye"
6085,"Sander vitreus","Walleye"
5983,"Sander vitreus","Walleye"
4847,"Sander vitreus","Walleye"
6323,"Sander vitreus","Walleye"
6084,"Sander vitreus","Walleye"
6217,"Sander vitreus","Walleye"
6378,"Sander vitreus","Walleye"
6661,"Sander vitreus","Walleye"
4386,"Sander vitreus","Walleye"
5642,"Sander vitreus","Walleye"
6327,"Sander vitreus","Walleye"
6328,"Sander vitreus","Walleye"
6534,"Sander vitreus","Walleye"
6683,"Sander vitreus","Walleye"
6271,"Sander vitreus","Walleye"
5335,"Sander vitreus","Walleye"
5455,"Sander vitreus","Walleye"
6224,"Sander vitreus","Walleye"
4392,"Sander vitreus","Walleye"
6961,"Sander vitreus","Walleye"
4980,"Sander vitreus","Walleye"
5507,"Sander vitreus","Walleye"
3251,"Sander vitreus","Walleye"
6350,"Sander vitreus","Walleye"
7300,"Sander vitreus","Walleye"
5511,"Sander vitreus","Walleye"
5683,"Sander vitreus","Walleye"
4624,"Sander vitreus","Walleye"
1095,"Sander vitreus","Walleye"
6115,"Sander vitreus","Walleye"
7210,"Sander vitreus","Walleye"
424,"Sander vitreus","Walleye"
7162,"Sander vitreus","Walleye"
4698,"Sander vitreus","Walleye"
5055,"Sander vitreus","Walleye"
5054,"Sander vitreus","Walleye"
5056,"Sander vitreus","Walleye"
3217,"Sander vitreus","Walleye"
5058,"Sander vitreus","Walleye"
6973,"Sander vitreus","Walleye"
5477,"Sander vitreus","Walleye"
5758,"Sander vitreus","Walleye"
5895,"Sander vitreus","Walleye"
4577,"Sander vitreus","Walleye"
3638,"Sander vitreus","Walleye"
5730,"Sander vitreus","Walleye"
5281,"Sander vitreus","Walleye"
1137,"Sander vitreus","Walleye"
992,"Sander vitreus","Walleye"
988,"Sander vitreus","Walleye"
3392,"Sander vitreus","Walleye"
993,"Sander vitreus","Walleye"
986,"Sander vitreus","Walleye"
2994,"Sander vitreus","Walleye"
1454,"Sander vitreus","Walleye"
2632,"Sander vitreus","Walleye"
2027,"Sander vitreus","Walleye"
3636,"Sander vitreus","Walleye"
6010,"Sander vitreus","Walleye"
1815,"Sander vitreus","Walleye"
2558,"Sander vitreus","Walleye"
1125,"Sander vitreus","Walleye"
1986,"Sander vitreus","Walleye"
1852,"Sander vitreus","Walleye"
5432,"Sander vitreus","Walleye"
5509,"Sander vitreus","Walleye"
5510,"Sander vitreus","Walleye"
456,"Sander vitreus","Walleye"
5853,"Sander vitreus","Walleye"
6584,"Sander vitreus","Walleye"
6622,"Sander vitreus","Walleye"
5890,"Sander vitreus","Walleye"
5609,"Sander vitreus","Walleye"
800,"Sander vitreus","Walleye"
1470,"Sander vitreus","Walleye"
6375,"Sander vitreus","Walleye"
1091,"Sander vitreus","Walleye"
5505,"Sander vitreus","Walleye"
2646,"Sander vitreus","Walleye"
1007,"Sander vitreus","Walleye"
860,"Sander vitreus","Walleye"
873,"Sander vitreus","Walleye"
885,"Sander vitreus","Walleye"
5081,"Sander vitreus","Walleye"
6580,"Sander vitreus","Walleye"
6187,"Sander vitreus","Walleye"
3289,"Sander vitreus","Walleye"
5191,"Sander vitreus","Walleye"
4272,"Sander vitreus","Walleye"
7281,"Sander vitreus","Walleye"
1086,"Sander vitreus","Walleye"
3049,"Sander vitreus","Walleye"
3511,"Sander vitreus","Walleye"
4295,"Sander vitreus","Walleye"
4855,"Sander vitreus","Walleye"
7112,"Sander vitreus","Walleye"
1360,"Sander vitreus","Walleye"
1911,"Sander vitreus","Walleye"
3205,"Sander vitreus","Walleye"
1593,"Sander vitreus","Walleye"
1733,"Sander vitreus","Walleye"
1877,"Sander vitreus","Walleye"
2002,"Sander vitreus","Walleye"
6015,"Sander vitreus","Walleye"
7044,"Sander vitreus","Walleye"
7045,"Sander vitreus","Walleye"
6588,"Sander vitreus","Walleye"
2815,"Sander vitreus","Walleye"
5996,"Sander vitreus","Walleye"
5734,"Sander vitreus","Walleye"
6753,"Sander vitreus","Walleye"
6530,"Sander vitreus","Walleye"
1363,"Sander vitreus","Walleye"
1521,"Sander vitreus","Walleye"
1594,"Sander vitreus","Walleye"
2201,"Sander vitreus","Walleye"
1596,"Sander vitreus","Walleye"
2069,"Sander vitreus","Walleye"
2412,"Sander vitreus","Walleye"
2413,"Sander vitreus","Walleye"
2331,"Sander vitreus","Walleye"
2807,"Sander vitreus","Walleye"
4872,"Sander vitreus","Walleye"
5146,"Sander vitreus","Walleye"
6311,"Sander vitreus","Walleye"
4274,"Sander vitreus","Walleye"
7160,"Sander vitreus","Walleye"
6035,"Sander vitreus","Walleye"
3200,"Sander vitreus","Walleye"
4291,"Sander vitreus","Walleye"
3479,"Sander vitreus","Walleye"
6026,"Sander vitreus","Walleye"
1698,"Sander vitreus","Walleye"
1364,"Sander vitreus","Walleye"
1527,"Sander vitreus","Walleye"
3341,"Sander vitreus","Walleye"
1598,"Sander vitreus","Walleye"
1599,"Sander vitreus","Walleye"
5443,"Sander vitreus","Walleye"
5823,"Sander vitreus","Walleye"
3146,"Sander vitreus","Walleye"
5526,"Sander vitreus","Walleye"
2152,"Sander vitreus","Walleye"
1493,"Sander vitreus","Walleye"
3040,"Sander vitreus","Walleye"
1490,"Sander vitreus","Walleye"
1771,"Sander vitreus","Walleye"
2186,"Sander vitreus","Walleye"
6420,"Sander vitreus","Walleye"
7013,"Sander vitreus","Walleye"
1601,"Sander vitreus","Walleye"
4165,"Sander vitreus","Walleye"
1811,"Sander vitreus","Walleye"
6257,"Sander vitreus","Walleye"
1590,"Sander vitreus","Walleye"
7148,"Sander vitreus","Walleye"
5655,"Sander vitreus","Walleye"
6102,"Sander vitreus","Walleye"
4459,"Sander vitreus","Walleye"
5254,"Sander vitreus","Walleye"
1978,"Sander vitreus","Walleye"
5255,"Sander vitreus","Walleye"
5413,"Sander vitreus","Walleye"
6369,"Sander vitreus","Walleye"
6342,"Sander vitreus","Walleye"
5716,"Sander vitreus","Walleye"
2013,"Sander vitreus","Walleye"
1370,"Sander vitreus","Walleye"
1606,"Sander vitreus","Walleye"
1603,"Sander vitreus","Walleye"
1604,"Sander vitreus","Walleye"
4729,"Sander vitreus","Walleye"
1605,"Sander vitreus","Walleye"
4927,"Sander vitreus","Walleye"
1607,"Sander vitreus","Walleye"
1608,"Sander vitreus","Walleye"
4325,"Sander vitreus","Walleye"
4570,"Sander vitreus","Walleye"
5104,"Sander vitreus","Walleye"
6838,"Sander vitreus","Walleye"
5437,"Sander vitreus","Walleye"
5634,"Sander vitreus","Walleye"
3371,"Sander vitreus","Walleye"
1371,"Sander vitreus","Walleye"
1372,"Sander vitreus","Walleye"
4336,"Sander vitreus","Walleye"
5818,"Sander vitreus","Walleye"
4755,"Sander vitreus","Walleye"
5717,"Sander vitreus","Walleye"
7283,"Sander vitreus","Walleye"
1513,"Sander vitreus","Walleye"
1373,"Sander vitreus","Walleye"
1512,"Sander vitreus","Walleye"
1501,"Sander vitreus","Walleye"
1585,"Sander vitreus","Walleye"
6153,"Sander vitreus","Walleye"
7184,"Sander vitreus","Walleye"
4550,"Sander vitreus","Walleye"
1374,"Sander vitreus","Walleye"
2722,"Sander vitreus","Walleye"
3302,"Sander vitreus","Walleye"
6722,"Sander vitreus","Walleye"
1375,"Sander vitreus","Walleye"
1611,"Sander vitreus","Walleye"
1612,"Sander vitreus","Walleye"
2377,"Sander vitreus","Walleye"
4740,"Sander vitreus","Walleye"
3491,"Sander vitreus","Walleye"
2252,"Sander vitreus","Walleye"
1615,"Sander vitreus","Walleye"
5972,"Sander vitreus","Walleye"
6161,"Sander vitreus","Walleye"
6320,"Sander vitreus","Walleye"
7129,"Sander vitreus","Walleye"
1618,"Sander vitreus","Walleye"
1617,"Sander vitreus","Walleye"
1616,"Sander vitreus","Walleye"
3041,"Sander vitreus","Walleye"
4568,"Sander vitreus","Walleye"
3149,"Sander vitreus","Walleye"
1498,"Sander vitreus","Walleye"
1377,"Sander vitreus","Walleye"
1822,"Sander vitreus","Walleye"
1823,"Sander vitreus","Walleye"
1619,"Sander vitreus","Walleye"
7047,"Sander vitreus","Walleye"
3626,"Sander vitreus","Walleye"
1825,"Sander vitreus","Walleye"
1378,"Sander vitreus","Walleye"
1379,"Sander vitreus","Walleye"
1306,"Sander vitreus","Walleye"
5745,"Sander vitreus","Walleye"
4814,"Sander vitreus","Walleye"
3417,"Sander vitreus","Walleye"
1620,"Sander vitreus","Walleye"
5290,"Sander vitreus","Walleye"
4638,"Sander vitreus","Walleye"
2840,"Sander vitreus","Walleye"
1380,"Sander vitreus","Walleye"
1826,"Sander vitreus","Walleye"
2548,"Sander vitreus","Walleye"
1623,"Sander vitreus","Walleye"
1624,"Sander vitreus","Walleye"
1381,"Sander vitreus","Walleye"
1625,"Sander vitreus","Walleye"
6686,"Sander vitreus","Walleye"
6747,"Sander vitreus","Walleye"
6744,"Sander vitreus","Walleye"
4213,"Sander vitreus","Walleye"
5948,"Sander vitreus","Walleye"
1627,"Sander vitreus","Walleye"
1979,"Sander vitreus","Walleye"
1503,"Sander vitreus","Walleye"
1631,"Sander vitreus","Walleye"
1630,"Sander vitreus","Walleye"
1502,"Sander vitreus","Walleye"
1897,"Sander vitreus","Walleye"
1506,"Sander vitreus","Walleye"
1629,"Sander vitreus","Walleye"
1505,"Sander vitreus","Walleye"
3090,"Sander vitreus","Walleye"
1107,"Sander vitreus","Walleye"
2255,"Sander vitreus","Walleye"
2001,"Sander vitreus","Walleye"
2256,"Sander vitreus","Walleye"
2357,"Sander vitreus","Walleye"
5532,"Sander vitreus","Walleye"
3087,"Sander vitreus","Walleye"
6935,"Sander vitreus","Walleye"
3451,"Sander vitreus","Walleye"
3464,"Sander vitreus","Walleye"
5970,"Sander vitreus","Walleye"
6954,"Sander vitreus","Walleye"
2669,"Sander vitreus","Walleye"
7240,"Sander vitreus","Walleye"
1522,"Sander vitreus","Walleye"
1172,"Sander vitreus","Walleye"
3565,"Sander vitreus","Walleye"
7011,"Sander vitreus","Walleye"
2203,"Sander vitreus","Walleye"
1170,"Sander vitreus","Walleye"
1742,"Sander vitreus","Walleye"
4322,"Sander vitreus","Walleye"
4854,"Sander vitreus","Walleye"
1809,"Sander vitreus","Walleye"
1806,"Sander vitreus","Walleye"
2844,"Sander vitreus","Walleye"
6476,"Sander vitreus","Walleye"
5953,"Sander vitreus","Walleye"
1632,"Sander vitreus","Walleye"
1956,"Sander vitreus","Walleye"
1786,"Sander vitreus","Walleye"
4341,"Sander vitreus","Walleye"
2675,"Sander vitreus","Walleye"
1174,"Sander vitreus","Walleye"
1941,"Sander vitreus","Walleye"
2900,"Sander vitreus","Walleye"
2071,"Sander vitreus","Walleye"
5919,"Sander vitreus","Walleye"
3443,"Sander vitreus","Walleye"
3432,"Sander vitreus","Walleye"
1152,"Sander vitreus","Walleye"
2673,"Sander vitreus","Walleye"
1633,"Sander vitreus","Walleye"
2849,"Sander vitreus","Walleye"
4270,"Sander vitreus","Walleye"
1683,"Sander vitreus","Walleye"
1327,"Sander vitreus","Walleye"
1173,"Sander vitreus","Walleye"
2613,"Sander vitreus","Walleye"
3471,"Sander vitreus","Walleye"
3144,"Sander vitreus","Walleye"
3304,"Sander vitreus","Walleye"
6004,"Sander vitreus","Walleye"
5699,"Sander vitreus","Walleye"
1636,"Sander vitreus","Walleye"
3199,"Sander vitreus","Walleye"
5428,"Sander vitreus","Walleye"
1637,"Sander vitreus","Walleye"
2489,"Sander vitreus","Walleye"
3147,"Sander vitreus","Walleye"
